free_text|label_id
Đm, lại mấy thằng óc c*c phá hoại.|1
Mày đúng là đồ con k*c, ăn bám cha mẹ.|1
Sống như cái buồi, làm trò hề cho thiên hạ.|1
Ngáo đá à? Nhìn mặt mày muốn đấm ghê.|1
Thối nát từ trong ra ngoài, ghê tởm vl.|1
Tiền mất tật mang, đúng là đéo ra gì.|1
Ngu mà còn tỏ ra nguy hiểm, vãi l*n thật.|1
Ăn nói như đấm vào tai, mất dạy vc.|1
Đừng có mà sủa bậy, câm mồm đi.|1
Đúng là lũ đầu đất, nghĩ sao làm vậy.|1
Nhìn cái mặt đã thấy ghét rồi, đéo muốn nói nhiều.|1
Lại bày trò mèo mửa, chán chả buồn nói.|1
Vãi l*n, thằng nào ngu đến nỗi này?|1
Nhìn như thằng hâm, điên khùng vl.|1
Mồm thì thối hoắc, nói chuyện như cc.|1
Thể loại này chỉ tổ làm bẩn mắt thiên hạ.|1
Đm, tốn thời gian vì mấy đứa óc chó này.|1
Cút dùm cái, đừng làm trò lố bịch nữa.|1
Cạn lời với cái lũ vô học này luôn.|1
Đúng là rác rưởi xã hội, đéo có ích gì.|1
Nhìn mặt là muốn đấm, thái độ như l*n.|1
Con mẹ nó, tức điên người!|1
Mấy đứa trẻ trâu bây giờ mất dạy kinh khủng.|1
Khùng điên vcl, làm trò hề cho thiên hạ.|1
Đéo hiểu nghĩ gì trong đầu nữa.|1
Óc chó mới đi tin cái loại này.|1
Cấm vận mẹ đi cho rồi, nhìn ngứa mắt.|1
Loại người gì mà kém sang vãi cả l*n.|1
Buồn nôn với cái lũ này quá 🤢|1
Mấy thằng l*n cứ bày đặt đạo đức giả.|1
Đúng là thứ ăn hại, chả làm đc tích sự gì.|1
Mất dạy từ trong trứng nước, không sửa được đâu.|1
Nhìn cái mặt là thấy muốn chửi rồi.|1
Clgv? Đéo hiểu đang nói chuyện với ai.|1
Mày nên ngậm mồm lại đi, nói càng nói càng ngu.|1
Đừng có diễn trò, nhìn phát ớn.|1
Đm, lại ăn tiền của dân rồi.|1
Thể loại này chỉ giỏi bốc phét.|1
Vô duyên vcl, đúng là không biết nhục.|1
Thằng nào ngu đến thế này thì chịu rồi.|1
Làm như bố đời lắm, ai thèm chấp.|1
Óc c*c mà cứ thích thể hiện.|1
Con l*n này lại làm trò rồi.|1
Đáng khinh bỉ vãi l*n.|1
Ngứa mắt với cái thái độ của nó.|1
Mấy đứa đầu đất chuyên đi gây chuyện.|1
Thôi im mồm đi, nói nhiều nhức tai.|1
Đúng là đồ không có não.|1
Đéo có tí liêm sỉ nào luôn.|1
Nhìn cái mặt ghét của nó kìa 😒|1
Cút xéo đi, đừng có mà lảng vảng ở đây.|1
Làm ăn như cái c*c, thất vọng vl.|1
Đúng là đồ ăn hại, tốn cơm tốn gạo.|1
Nghe nó nói mà muốn nôn ra hết.|1
Ai cho cái thằng ngu này phát biểu vậy?|1
Cái loại rẻ rách, đừng có mà lên giọng.|1
CLMM, muốn ăn đấm à?|1
Vcl, sao mà dơ dáy đến thế.|1
Mấy đứa óc chó này lại bắt đầu rồi.|1
Nhìn muốn vả vô mặt cho tỉnh.|1
Buồi, nói nhiều nhức đầu quá.|1
Đồ vô ơn, bố láo.|1
Nghe đã thấy muốn chửi rồi.|1
Con chó này lại sủa bậy.|1
Đéo có tí EQ nào luôn.|1
Đúng là đồ bại não.|1
Thằng l*n này lại giả nai.|1
Cút về chuồng đi.|1
Thể loại này chỉ đáng bị khinh bỉ.|1
Ghét cái mặt vênh váo của nó vl.|1
Vãi l*n, tức muốn hộc máu.|1
Mấy thằng nhóc ranh mất dạy.|1
Bố mày đéo chấp.|1
Óc chó mới tin mấy lời này.|1
Con mẹ nó, lại nữa rồi.|1
Đồ vô giáo dục.|1
Thằng nào ngu hơn thế này không?|1
Nhìn như đồ bỏ đi.|1
Đéo hiểu sao có đứa ngu vậy.|1
Đừng có mà láo.|1
Nhìn muốn đạp vô mặt.|1
Mấy đứa vô học.|1
Đồ ngu xuẩn.|1
Đéo hiểu nổi.|1
Mất dạy vãi.|1
Đồ chó.|1
Ngu lắm.|1
Đm.|1
Đm cái lũ rẻ rách này, nói hoài không nghe.|1
Vl, nhìn mặt thấy ghét vãi nồi.|1
Địt mẹ, nói nhiều vl.|1
Cút mẹ mày đi, nhảm nhí!|1
Như cc ấy, làm ăn thế này ai chấp nhận được?|1
Ngáo đá à mà phát biểu linh tinh vậy?|1
Cái lũ vô học, phá hoại.|1
Đéo hiểu sao vẫn còn mấy đứa ngu như vậy.|1
Ăn nói như cục cứt!|1
Bọn chó đẻ, cút xéo đi!|1
Má ơi, tởm lợm vãi.|1
Nhìn cái bản mặt là thấy muốn đấm rồi.|1
Lồn què gì thế này?|1
Bớt xàm đi, thằng ngáo.|1
Mấy con điên, làm loạn cả lên.|1
Đồ ăn hại, chả làm được tích sự gì.|1
Đụ má, tức điên người!|1
Thôi im mẹ mồm vào đi.|1
Cái lũ chó má này!|1
Gớm ghiếc vl.|1
Đéo có não hay gì mà hành xử như vậy?|1
Mấy đứa trẻ trâu, thích thể hiện.|1
Đúng là lũ não tàn.|1
Đéo ngửi được cái thái độ.|1
Sủa nữa đi con chó.|1
Vô duyên kinh khủng.|1
Cái quần què gì đây? 😂|1
Mày bớt xàm đi, ngáo à?|1
Làm ăn như cứt.|1
Clm, tin tức như cái đb!|1
Nhảm lồn.|1
Đồ rẻ tiền.|1
Thấy ghét vcl. 🤮|1
Thằng ml, câm mồm!|1
Đĩ mẹ cái loại vô học.|1
Dơ bẩn vl.|1
Thôi dẹp mẹ đi, chả ra thể thống gì.|1
Lại cái lũ đạo đức giả.|1
Đéo có ai dạy dỗ à?|1
Cái thứ hãm lol.|1
Đkm, cút!|1
Mấy đứa khốn nạn.|1
Vcl cái lũ vô trách nhiệm.|1
Ngu thì chết, bệnh tật đéo kêu ai.|1
Má, nứng lone à?|1
Đồ lươn lẹo.|1
Clgt, ảo ma canada à?|1
Thằng bệnh hoạn.|1
Đéo còn gì để nói với loại người như mày.|1
Câm mẹ mồm lại đi!|1
Vãi cả lồn, ảo tưởng sức mạnh à?|1
Cái lũ khùng, làm trò cười cho thiên hạ.|1
Thằng đê tiện.|1
Lũ dở hơi, nói chuyện đéo hiểu gì.|1
Đm, nhìn ghét vãi.|1
Mấy con bitch.|1
Nhảm nhí hết sức.|1
Đồ ăn bám.|1
Cái lũ ăn cháo đá bát.|1
Vãi cả c*c!|1
Thằng phản bội.|1
Mày nghĩ mày là ai mà nói chuyện kiểu đấy?|1
Đéo chấp cái loại như mày.|1
Thôi lượn mẹ đi cho khuất mắt.|1
Vcl, đúng là đồ ngu.|1
Mấy con đĩ.|1
Cái lũ ích kỷ.|1
Đồ vô ơn.|1
Thằng mất dạy.|1
Nhìn thấy gớm.|1
Đm, bực mình vãi.|1
Cái lũ xàm lol.|1
Thằng hèn hạ.|1
Đéo ra thể thống gì.|1
Mày bị điên à?|1
Cái lũ tự kỷ.|1
Vcl, cái đồ bốc phét.|1
Đồ chả ra gì.|1
Thằng lồn này lại diễn.|1
Đéo chấp nhận được.|1
Mày cút hộ tao cái!|1
Cái lũ ăn không ngồi rồi.|1
Đồ mặt chó.|1
Nhảm nhí vl.|1
Đm, ghét vãi linh hồn.|1
Cái thứ bẩn thỉu.|1
Thằng đần.|1
Mày nghĩ mày là ai mà ra vẻ?|1
Đồ vô liêm sỉ.|1
Đm cái bọn ăn không ngồi rồi chỉ biết gây chuyện.|1
Vl thật chứ, nói ngu còn tỏ vẻ nguy hiểm.|1
Coi cái đéo gì đây trời 🤦‍♀️|1
Thằng buồi nào vẽ cái hình mắc ói vậy?|1
Đéo hiểu sao có đứa lại nghĩ ra trò này luôn á.|1
Làm ơn im mẹ mồm đi hộ cái.|1
Nhìn cái bản mặt là thấy ghét rồi, đéo cần nói nhiều.|1
Cái lũ khốn nạn, sao lại làm thế được chứ?|1
Ngứa mắt vl, muốn chửi thề ghê.|1
Mất dạy từ trong trứng nước rồi.|1
Đừng làm trò con bò nữa đi.|1
Có cái cc mà tin nha bạn.|1
Đcm nói nghe sặc mùi tiền.|1
Cái thứ óc chó, bảo sao cuộc đời cứ dẫm cứt.|1
Chán cái đất nước này vl.|1
Đúng là lũ ăn hại, đéo làm được cái tích sự gì.|1
Cái l*n gì đang xảy ra vậy? 😂|1
Văng tục tí cho đỡ tức nha anh em.|1
Cái miệng hại cái thân, khôn hồn thì câm mẹ nó đi.|1
Đéo hiểu học hành kiểu gì mà phát biểu ngu vậy.|1
Bày đặt ra vẻ đạo đức giả vl.|1
Nhìn muốn đấm vào mặt ghê.|1
Ghen ăn tức ở vl, thấy người ta hơn là cắn.|1
Con mẹ nó, tức ghê.|1
Thôi đi má ơi, nghe nhảm nhí vl.|1
Đúng là mấy thằng rảnh háng đi gây chuyện.|1
Đéo thể chấp nhận được cái kiểu hành xử này.|1
Cần đéo gì phải giải thích nhiều.|1
Cái thứ ăn cháo đá bát, sau này có chó nó thương.|1
Miệng thì nói đạo lý, sống như cái cục c*t.|1
Đmm chán ghê, bao giờ mới khá lên được.|1
Khẩu nghiệp nặng vl nha bạn trẻ.|1
Nghe thôi đã muốn vả cho mấy phát rồi.|1
Lại mấy thằng trẻ trâu thích gây sự.|1
Cái clip này đúng là nhảm c*c.|1
Có cl mà làm được.|1
Đéo hiểu sao vẫn còn sống nhăn răng được.|1
Mệt mỏi với mấy thể loại này vl.|1
Đcm lũ óc chó, phá hoại là giỏi.|1
Buồn nôn vl khi đọc mấy cái comment này. 🤮|1
Nói như cái quần què, đéo có tí kiến thức nào.|1
Cái thứ mất gốc, đi đâu cũng bị khinh.|1
Để coi có thằng cặc nào dám hó hé không.|1
Ghép ảnh lừa đảo vl.|1
Ăn bám xã hội, đéo có tí giá trị nào.|1
Câm mẹ mồm đi, đừng sủa nữa.|1
Đéo có cửa mà so sánh với người ta đâu.|1
Cái lũ khốn nạn, sao chúng mày không chết mẹ đi.|1
Xàm l*n vừa thôi, nghe nhức đầu.|1
Đm cái bọn phá hoại, rảnh háng vl.|1
Thôi đi ông nội, nhảm nhí quá rồi.|1
Nhìn muốn móc mắt ghê.|1
Đéo hiểu sao vẫn còn tồn tại được cái loại người này.|1
Dở hơi cám lợn, làm trò gì không biết.|1
Cái bọn ăn không nói có, chuyên đi đâm thọc.|1
Nghe thôi đã thấy ngứa c*c rồi.|1
Địt mẹ, đúng là lũ vô học.|1
Cái thứ hãm l*n.|1
Mấy con điếm này đúng là hết thuốc chữa.|1
Đéo có não hay sao mà nói chuyện ngu vậy?|1
Bực mình vl, muốn đập nát cái điện thoại.|1
Mấy thằng l*n này lại thích làm màu.|1
Thôi thì câm mẹ đi cho đỡ nhục.|1
Đéo thể tin nổi luôn, quá đáng vl.|1
Cái lũ ăn hại chỉ biết chửi rủa người khác.|1
Nhìn cái mặt là muốn đạp vô rồi.|1
Sống như c*c vậy mà cũng đòi lên tiếng.|1
Vl con mẹ nó, hết nói nổi.|1
Cái lũ chó má, làm ăn như cái đầu buồi.|1
Thôi lượn mẹ đi cho nước nó trong.|1
Đcm thằng nào nói câu này ngu như bò.|1
Cái loại mồm mép tép nhảy, chỉ giỏi bóc phốt.|1
Ngứa dái quá, muốn chửi thề ghê.|1
Đéo biết xấu hổ là gì à?|1
Mắc ói vl, coi mà muốn ói.|1
Đúng là đồ mặt l*n.|1
Sao lại có người ngu đến mức này chứ?|1
Đéo làm được cái trò trống gì.|1
Cái thứ phản bội, sau này có chó nó rước.|1
Nhìn cái mặt nó là muốn đấm rồi.|1
Đéo cần phải nghe mấy thằng chó má này nói.|1
Cái lũ vô văn hóa, làm xấu mặt cả cái xóm.|1
Cút mẹ đi, đừng có ở đây mà sủa bậy.|1
Thề là không hiểu nổi cái bọn này.|1
Cái thứ đầu đất.|1
Đcm muốn chửi thề cho bõ tức.|1
Lại mấy thằng chả có tài cán gì, chỉ giỏi bốc phét.|1
Mất dạy từ bé hay sao mà hành xử thô lỗ vậy?|1
Đéo hiểu cái thể loại gì.|1
Sống như c*t vậy mà cứ tưởng mình hay.|1
Nhìn cái mặt muốn nhổ nước bọt.|1
Cái lũ ăn bám chỉ giỏi phá.|1
Đéo thể nào chịu nổi cái kiểu nói chuyện này.|1
Thôi đi má, nghe phát bực.|1
Cái thứ ăn không ngồi rồi, chỉ giỏi chửi.|1
Đéo có tư cách gì mà nói người khác.|1
Vl đúng là đồ vô dụng.|1
Đm sao mà ngu thế ko biết nữa 🤦‍♀️|1
Nhìn cái mặt muốn đấm cho phát thôi, ghét vl.|1
Thôi đi pa ơi, xàm lìn hết sức.|1
Cái loại vô học này thì làm nên trò trống gì.|1
Mày có bị điên không vậy con chó?|1
Ăn nói như hạch, nghe muốn chửi thẳng mặt.|1
Vãi cả l*n thằng này đúng là óc cứt.|1
Đm, cái bọn rẻ rách này.|1
Lại cái trò mèo, nhức mắt vcl.|1
Thằng khốn nạn này lại giở trò gì nữa đây.|1
Đừng có bố láo bố lếu nữa thằng hãm.|1
Nhìn cái bản mặt ghét không chịu nổi 🤮|1
Mắc dịch à con kia, cút đi cho khuất mắt.|1
Chả hiểu kiểu gì, ngu như lợn ấy.|1
Vãi cả đái, thằng này có vấn đề thần kinh à?|1
Đúng là đồ bệnh hoạn, tởm lợm.|1
Cái lũ súc vật này nên biến khỏi trái đất đi.|1
Toàn bọn não tàn, nói nhiều làm gì.|1
Đm cứt, tao không thể tin được!|1
Mấy thằng l*n này cứ thích gây sự.|1
Quá ngu lồn, không có từ nào diễn tả được.|1
Nhìn nó diễn mà muốn ói cục cứt ra luôn á.|1
Cái mặt dày hơn cả đít nồi.|1
Đcm thằng chó này, làm ăn như cc.|1
Đúng là một lũ hèn hạ.|1
Mày im mẹ mồm lại đi, nói nhiều quá!|1
Đéo hiểu sao có đứa ngu vậy được.|1
Nhìn con này mặt đéo có thiện cảm gì hết.|1
Thật là vô sỉ, không còn lời nào để nói.|1
Cút mẹ mày đi thằng rác rưởi.|1
Lại cái lũ khốn nạn này, chán vl.|1
Đcm, quạo vcl ra ấy! 😡|1
Ngáo đá à mà làm trò hề vậy thằng ngu?|1
Mày bị ngu hay giả ngu vậy thằng l*n?|1
Cái thằng biến thái, dơ bẩn.|1
Đm, lại tốn tiền đổ xăng cho cái lũ óc chó này.|1
Thôi nghỉ chơi, nhìn phát ghét đéo chịu được.|1
Toàn bọn ăn hại.|1
Cay vãi chưởng, muốn đấm cho phát.|1
Mấy đứa con nít ranh, ăn nói bố láo.|1
Thằng chó chết, mày định làm gì?|1
Cạn lời với cái lũ ngu độn này.|1
Đừng có tỏ vẻ nguy hiểm nữa, hài vl.|1
Đm, lại thêm một thằng rảnh háng.|1
Con này nhìn như đống cứt trôi sông vậy.|1
Bẩn thỉu ghê tởm.|1
Mấy đứa vô duyên, ăn nói không có tí văn hóa nào.|1
Thôi im mồm đi, nhức hết cả đầu.|1
Đúng là loại súc vật đội lốt người.|1
Đm, bực mình vãi cả cứt!|1
Nhìn cái tướng đã thấy ghét rồi.|1
Mày có câm đi không hả thằng mặt l*n?|1
Đồ ăn mày, cút xéo!|1
Lại cái bọn ảo tưởng sức mạnh.|1
Đéo chấp cái loại khốn nạn này.|1
Cút về hang đi đồ ngu.|1
Thôi đi, nghe nhảm nhí vl.|1
Mấy thằng đàn ông mà yếu sinh lý.|1
Địt mẹ mày, biến khỏi mắt tao!|1
Nhìn muốn đập cho phát vỡ mồm.|1
Mày bị ngáo à? Nói linh tinh.|1
Đồ khốn kiếp, mày dám làm vậy sao?|1
Gớm ghiếc vãi đái ra.|1
Cái lũ phá hoại của xã hội.|1
Đm, lại tốn công giải thích cho bọn óc chó này.|1
Có tiền là có tất à thằng chó?|1
Thằng này nhìn như thằng thiểu năng.|1
Đéo cần biết, cứ chửi cho sướng mồm.|1
Nhìn cái mặt ngứa mắt vãi cả ra.|1
Mấy đứa làm trò lố lăng.|1
Thôi dẹp mẹ đi, chán vl.|1
Đồ ngu, cút xéo!|1
Cấm có nói chuyện nữa, nhức óc.|1
Cái lũ ăn bám xã hội.|1
Đm, bọn mày làm cái đéo gì vậy?|1
Bẩn tính từ trong xương ra.|1
Mày bị ngu hay chưa uống thuốc hả?|1
Nhìn cái bản mặt là thấy ghét rồi 😑|1
Thằng óc chó này làm sao vậy?|1
Đm, chán như con gián.|1
Vô văn hóa vcl.|1
Thằng chó điên này!|1
Câm mồm đi thằng l*n!|1
Loại người khốn nạn nhất tao từng thấy.|1
Đm, bực mình vl.|1
Thôi đừng có nói nữa, nghe phát mệt.|1
Đúng là đồ vô dụng.|1
Mấy cái đứa rảnh háng đi cà khịa.|1
Ăn nói như trẻ con chưa dứt sữa.|1
Đéo thèm chấp cái loại như mày.|1
Cút đi cho đời bớt chật.|1
Nhìn mặt nó là muốn đấm rồi.|1
Đm, cay cú vãi cả lìn.|1
Thôi bỏ đi, toàn bọn ngu.|1
Ngứa mắt vãi, block mẹ cho rồi.|1
Đồ rác rưởi, không đáng sống.|1
Mày đúng là thằng vô dụng.|1
Đừng có mà làm màu nữa, giả tạo vcl.|1
Bố mày đéo rảnh để nghe mày nói.|1
Nhìn cái mặt đã thấy ghét rồi, câm mồm đi.|1
Đcm, nói nhiều như lồn.|1
Thứ đạo đức giả.|1
Mày bị ngu à?|1
Nhìn mà muốn ói. 🤮|1
Sống lỗi quá thể.|1
Đừng có mà tỏ vẻ nguy hiểm.|1
Óc chó, nói mà đéo biết suy nghĩ.|1
Chỉ giỏi ăn nói bậy bạ.|1
Đồ ăn bám, chỉ giỏi phá hoại.|1
Nhìn cái bản mặt là thấy nứng lồn rồi.|1
Mày câm mồm đi, đéo ai thèm nghe.|1
Bố chịu thua cái sự ngu dốt của mày.|1
Nghe mà muốn đấm vào mồm.|1
Đéo chấp cái loại vô học.|1
Đừng có mà làm trò chó.|1
Bọn mặt dày vô liêm sỉ.|1
Cái thứ vô giáo dục.|1
Mày là ai mà dám lên mặt dạy đời?|1
Suốt ngày than vãn, yếu đuối vãi.|1
Đéo hiểu sao lại có người như thế này tồn tại.|1
Nhìn thái độ đã thấy khinh.|1
Thích làm màu nhưng đéo có não.|1
Bố thề là chưa thấy ai ngu như mày.|1
Cái con chó này.|1
Mày cút đi, đừng làm phiền nữa.|1
Đồ vô tích sự.|1
Chỉ được cái mồm.|1
Nghe giọng mà nứng hết sức 😂|1
Cay vãi c*c.|1
Đéo có tư cách mà nói.|1
Nứng lồn hả mày?|1
Đồ lươn lẹo, chỉ giỏi lừa lọc.|1
Bố ghét cái thái độ này của mày.|1
Loại lồn chỉ được cái mồm.|1
Đừng có mà làm trò con bò.|1
Cái thứ ăn không ngồi rồi.|1
Mày cút đi cho nước nó trong.|1
Địt mẹ, nói ngu vcl.|1
Thích chửi nhau thì vào đây.|1
Mày nghĩ mày khôn hơn ai?|1
Đéo hiểu sao có đứa sống được như thế này.|1
Nhìn cái mặt thấy ghê tởm.|1
Loại ăn cháo đá bát.|1
Bố mày đéo sợ ai hết.|1
Nói ít thôi, nghe điên cái đầu.|1
Cái mồm điêu toa.|1
Trò bẩn.|1
Thích thể hiện nhưng đéo có gì.|1
Mày câm mồm lại.|1
Nhìn mà muốn đấm cho phát.|1
Mày là cái thá gì?|1
Nhìn mặt đã thấy đần độn.|1
Cái lũ dốt nát.|1
Thích bố láo à?|1
Mày là ai mà nói như đúng rồi vậy?|1
Thằng lồn này.|1
Đéo muốn nhìn mặt.|1
Sống như l*z ấy.|1
Mày đúng là đồ ngu.|1
Đéo thèm chấp.|1
Thứ vô liêm sỉ.|1
Giả vờ ngây thơ mà bên trong thối nát.|1
Bố mày cạn lời.|1
Nói bậy bạ vcl.|1
Nghe mà mắc ói. 🤢|1
Đúng là cái lũ rác rưởi.|1
Dm, tưởng ngon lắm à?|1
Mấy con mẹ này đúng là hết thuốc chữa.|1
Đừng có mà xạo lồn nữa.|1
Loại người không đáng được tôn trọng.|1
Suốt ngày gáy bẩn.|1
Nhảm loz.|1
Tứ chi phát triển mà não đéo phát triển.|1
Làm chuyện ruồi bu... diễn éo sâu!|1
Cũng đéo làm gì cho đời.|1
Dm. T mới bị con go go nó chạy sau nó đớp b ak.|1
Nhìn giả tạo vcl.|1
Sạo lol hổng có gì vui nên chúng ta đừng nên sạo lol 😂|1
Thối nát.đkmm|1
Có cc ý :)) tin người vl|1
Assmin đi chơi gái bị tống à :))|1
Vãi lồn thật sự, hết cái nói rồi đấy.|1
Đm điên vcl, mất hết cả hứng!|1
Thằng ad óc chó, post bài nhảm nhí vãi.|1
Nứng cl gì mà cứ đăng ba cái xàm lông.|1
Clm, nhìn mặt đứa nào cũng thấy ghét!|1
Cay vl, tiền bạc méo đâu mà mua.|1
Nhạc nhẽo như cái quần què, đéo nghe nổi.|1
Thằng lồn nào làm vậy? Chán đéo tả!|1
Toang rồi ông giáo ạ, banh xác hết!|1
Ăn nói như đấm vào tai, ghét vcl.|1
Bán buôn như cứt, lừa đảo là giỏi.|1
Đéo hiểu sao cái loại này vẫn tồn tại được.|1
Mặt dày hơn đít nồi, nói chuyện ngu vl.|1
Giờ mới biết hóa ra là một lũ hãm lồn.|1
Vớ va vớ vẩn, có cái đéo gì mà khen.|1
Địt mẹ, vừa mới ăn xong đã muốn ói.|1
Cái lũ khốn nạn, sống lỗi vãi cả ra.|1
Nhìn mà muốn đấm vào mặt, bố láo vừa thôi.|1
Mồm mép tép nhảy, toàn nói mấy câu ngu học.|1
Thằng chó chết, ra đường cẩn thận tao đấy.|1
Cạn lời với mấy đứa vô học như mày.|1
Cái loại ăn bám, chỉ biết đục khoét thôi.|1
Ghen ăn tức ở, đéo có gì hay ho cả.|1
Xấu như ma cấu, nhìn phát sợ.|1
Mấy đứa khùng này sao chưa bị tống cổ đi.|1
Làm ăn như cái lồn, chẳng ra đâu vào đâu.|1
Đéo mẹ, tính ra toàn lũ lừa đảo.|1
Hahaha, tưởng hay ho lắm ai dè như đb.|1
Thật sự là mất dạy vãi cả ra.|1
Đéo chấp cái loại thần kinh như mày.|1
Đkm, nhìn là thấy cay con mắt rồi.|1
Mấy thằng súc vật, ăn không ngồi rồi.|1
Nghe nói đã thấy ghê tởm rồi, vãi.|1
Lũ vô dụng, chỉ giỏi phá hoại.|1
Cái loại đầu đất, nói mãi không hiểu.|1
Bày đặt ra vẻ nguy hiểm, ngứa mắt vãi.|1
Đúng là thứ ăn hại, chả làm được tích sự gì.|1
Cút mẹ đi, đừng có mà lảng vảng trước mặt tao.|1
Đéo có tư cách gì mà nói chuyện.|1
Cay cú vcl, muốn đấm cho phát.|1
Thằng ad ngu, xóa bài đi cho đỡ chướng mắt.|1
Thôi dẹp mẹ đi, nói nhiều nhảm lồn.|1
Nghĩ mà tức ói máu, đm.|1
Mày nghĩ mày là ai mà lên mặt dạy đời? Cút!|1
Con mẹ nó, tức ghê á!|1
Đéo thể tin được là có thằng ngu đến thế.|1
Nhìn là thấy hãm tài rồi, vcl.|1
Đkm, đồ ăn như cứt, tiền thì đắt.|1
Suốt ngày than vãn, phiền vãi lìn.|1
Cái loại nứng lồn, chỉ nghĩ đến sex.|1
VCL, tưởng ngon lắm ai dè xàm xí.|1
Đm, lại còn bày đặt tỏ vẻ ta đây.|1
Cái lũ rẻ rách, làm nhục cả làng.|1
Khắm lồn, cứ bô bô cái mồm.|1
Tao khinh cái loại chó đẻ như mày.|1
Toàn lũ vô văn hóa, phát ớn.|1
Nghe xong chỉ muốn chửi thề vài câu.|1
Đồ con cặc, biến đi cho khuất mắt.|1
Đéo hiểu sao mà sống dai thế.|1
Cái thằng hãm, đừng có làm trò nữa.|1
Vãi cả hồn, mất hết cả niềm tin.|1
Mày câm mẹ mồm vào, nói như cái đb.|1
Nhức nhối vcl, khó chịu thật sự.|1
Thằng lồn nào cho phép nó nói vậy?|1
Đéo có tiền thì câm mồm vào đi.|1
Vô duyên hết chỗ nói, ghét vãi.|1
Toàn ba cái chuyện tào lao bí đao.|1
Đéo biết nhục là gì à thằng ngu?|1
Bày đặt ra vẻ thanh cao, trong khi đầu óc như cứt.|1
Clm, muốn đập nát cái điện thoại.|1
Nứng lồn quá hả mày? Đi kiếm chó đi.|1
Cái lũ ăn bám xã hội, chướng mắt vl.|1
Đkm, sao cái gì cũng khó khăn thế này.|1
Thằng ngu, nói chuyện như đấm vào tai.|1
Vãi cả đái, hết chỗ nói rồi!|1
Nghe đã thấy buồn nôn rồi, ghê tởm.|1
Đéo chấp cái loại mất não như mày.|1
Cái loại này mà cũng có người yêu? Vcl.|1
Nhìn đã thấy ghét rồi, đéo cần nói nhiều.|1
Thằng ml, mày còn dám nói hả?|1
Đm, lại bày đặt làm màu làm mè.|1
Ngứa mắt vcl, muốn cào nát mặt.|1
Xàm lồn hết sức, nghe mà muốn chửi.|1
Thật sự là không thể chấp nhận được, vãi.|1
Tao khinh cái loại chỉ biết bốc phét.|1
Cái đồ chó má, làm ăn chán đời.|1
Đéo có đạo đức gì cả, đồ khốn nạn.|1
Thằng nào cũng như thằng nào, toàn lũ hãm.|1
Clm, tức run người luôn á.|1
Cút mẹ đi, đừng có mà làm phiền tao.|1
Mấy con đĩ, chỉ giỏi giật chồng.|1
Đcm, tốn thời gian vãi lồn.|1
Ăn nói như shit, không biết ngượng mồm à.|1
Cái thể loại này đáng bị vả vỡ mồm.|1
Đm, làm như bố đời thiên hạ không bằng.|1
Ngu thì chết mẹ đi, bày đặt.|1
Thằng mặt lol, cút ngay!|1
Bọn chó, sống chỉ biết lừa lọc.|1
Nhìn phát muốn táng cho cái, bố láo.|1
Địt mẹ, chán không còn gì để nói.|1
Mặt l*n nhìn thấy ghét 🤢|1
Đéo hiểu nói cái quần què gì nữa tr oi.|1
Thằng nào ngu hơn thằng này nữa k? 🤡|1
Óc chó à mà phát biểu linh tinh vcl. 🤦‍♀️|1
Chán cái thái độ làm việc như c*c. 🙄|1
Nhìn cái mặt thấy ghét, muốn đấm cho phát. 💢|1
Mấy con lol cứ làm trò hề thôi. 😂|1
Đúng lũ vô học. 😑|1
Nói chuyện như shjt ấy, nghe muốn tát cho phát.|1
Tối ngày ba cái chuyện nhảm lồn.|1
Bọn mày đúng là lũ súc vật. 🐕‍🦺|1
Ăn nói mất dạy vãi cả nồi.|1
Đm cứ thích làm màu là giỏi.|1
Giọng nghe như kẹc, điếc tai vl. 🙉|1
Khổ thân mấy đứa đần độn.|1
Hài hước con mẹ gì mà cứ cười hô hố. 😒|1
Ngu thì im mẹ mồm đi. 🤫|1
Mày câm mồm đi thằng chó. 😡|1
Thấy ghét cái thái độ kênh kiệu vcl.|1
Cả lũ óc chó tập hợp à? 🤦‍♂️|1
Đm điên vãi. 🤯|1
Cái mỏ lồn chuyên đi đặt điều.|1
Bố láo bố lếu.|1
Mấy đứa rảnh háng như lồn.|1
Đúng là đồ ăn hại của xã hội. 🗑️|1
Đéo ngửi nổi cái thể loại này. 🤮|1
Nhìn mặt thôi đã thấy muốn táng rồi. 😠|1
Thằng này bị ngu bẩm sinh hay sao ý.|1
Lại bày trò mèo mửa.|1
Đm tức điên người. 🔥|1
Mấy con đĩ mồm.|1
Xàm lồn.|1
Có cái nịt mà đòi làm chuyện lớn. 🤏|1
Ngu như bò. 🐄|1
Bày đặt ra vẻ nguy hiểm, tởm lồn.|1
Đcm hết nói nổi. 🤦‍♀️|1
Cố chấp như chó vậy. 🐶|1
Toàn lũ đầu đất.|1
Thấy ghê tởm cái kiểu sống của bọn mày.|1
Mấy thằng rác rưởi.|1
Dăm ba cái loại rẻ tiền.|1
Gớm ghiếc.|1
Con mẹ mày.|1
Ai bảo ngu thì chịu.|1
Bọn lười biếng, vô dụng.|1
Khẩu nghiệp quá rồi đó. 😬|1
Đúng là cái lũ khốn nạn. 🖕|1
Nhìn thôi đã thấy ngứa mắt vl.|1
